station,tempMin-2008-01,tempMax-2008-01,cloudCover-2008-01,visibility-2008-01,pressure-2008-01,windSpeed-2008-01,dewPoint-2008-01,tempMin-2008-02,tempMax-2008-02,cloudCover-2008-02,visibility-2008-02,pressure-2008-02,windSpeed-2008-02,dewPoint-2008-02,tempMin-2008-03,tempMax-2008-03,cloudCover-2008-03,visibility-2008-03,pressure-2008-03,windSpeed-2008-03,dewPoint-2008-03,tempMin-2008-04,tempMax-2008-04,cloudCover-2008-04,visibility-2008-04,pressure-2008-04,windSpeed-2008-04,dewPoint-2008-04,tempMin-2008-05,tempMax-2008-05,cloudCover-2008-05,visibility-2008-05,pressure-2008-05,windSpeed-2008-05,dewPoint-2008-05,tempMin-2008-06,tempMax-2008-06,cloudCover-2008-06,visibility-2008-06,pressure-2008-06,windSpeed-2008-06,dewPoint-2008-06,tempMin-2008-07,tempMax-2008-07,cloudCover-2008-07,visibility-2008-07,pressure-2008-07,windSpeed-2008-07,dewPoint-2008-07,tempMin-2008-08,tempMax-2008-08,cloudCover-2008-08,visibility-2008-08,pressure-2008-08,windSpeed-2008-08,dewPoint-2008-08,tempMin-2008-09,tempMax-2008-09,cloudCover-2008-09,visibility-2008-09,pressure-2008-09,windSpeed-2008-09,dewPoint-2008-09,tempMin-2008-10,tempMax-2008-10,cloudCover-2008-10,visibility-2008-10,pressure-2008-10,windSpeed-2008-10,dewPoint-2008-10,tempMin-2008-11,tempMax-2008-11,cloudCover-2008-11,visibility-2008-11,pressure-2008-11,windSpeed-2008-11,dewPoint-2008-11,tempMin-2008-12,tempMax-2008-12,cloudCover-2008-12,visibility-2008-12,pressure-2008-12,windSpeed-2008-12,dewPoint-2008-12
Moline,-11.471935483870967,1.3067741935483872,0.4435483870967742,12.86,1018.534193548387,3.5435483870967732,-9.649354838709675,-11.326896551724134,-0.8837931034482758,0.596551724137931,11.03241379310345,1017.4806896551725,3.11448275862069,-10.165172413793105,-2.7258064516129026,8.214193548387094,0.4406451612903225,13.996129032258068,1018.4258064516129,3.2970967741935486,-4.108387096774194,4.963666666666666,16.889000000000003,0.5216666666666666,13.995000000000001,1014.3563333333333,3.689666666666666,3.432333333333333,8.806774193548385,21.794838709677425,0.28838709677419355,15.432580645161288,1010.8464516129033,3.491290322580645,6.572903225806452,16.856333333333332,28.14333333333333,0.2776666666666667,15.396333333333331,1011.288,3.180333333333333,14.998333333333335,17.933548387096774,28.85225806451613,0.20290322580645162,15.091612903225805,1014.1141935483872,2.336451612903226,17.14483870967742,15.910645161290322,27.89548387096774,0.16193548387096776,13.940322580645159,1015.2693548387098,2.073225806451613,15.832258064516123,13.044333333333329,24.749999999999996,0.3013333333333334,12.828666666666663,1018.9553333333334,2.103,13.653666666666664,6.007096774193548,17.463225806451614,0.28161290322580645,15.002580645161288,1020.7261290322581,3.1525806451612906,4.714193548387096,-0.053000000000000144,10.121666666666668,0.416,14.719666666666663,1018.0303333333335,3.644333333333333,-1.3050000000000004,-11.362666666666671,0.7766666666666666,0.519,12.385666666666667,1017.8273333333333,4.1033333333333335,-9.179333333333334
Peoria,-9.560322580645161,3.155483870967741,0.46000000000000013,13.491290322580646,1019.5338709677418,3.6241935483870966,-7.994516129032258,-9.283103448275861,0.950689655172414,0.639655172413793,11.262758620689654,1017.4489655172414,3.1668965517241365,-8.314482758620688,-1.5906451612903227,9.761935483870966,0.47612903225806447,13.86032258064516,1018.4725806451613,2.869354838709678,-2.93,5.527333333333334,17.26033333333333,0.4946666666666666,14.111666666666663,1015.0326666666665,3.731666666666667,4.1416666666666675,9.151935483870966,21.822903225806456,0.3267741935483871,15.168064516129029,1011.2006451612905,3.3722580645161297,6.880000000000001,17.871666666666663,28.651,0.26299999999999996,15.449333333333328,1012.0230000000003,3.202,15.595,18.644516129032258,29.1516129032258,0.23548387096774193,15.06741935483871,1014.61064516129,2.3467741935483866,17.45677419354839,17.49967741935484,28.236774193548396,0.1896774193548387,14.519032258064513,1015.2461290322577,2.047741935483871,16.279999999999998,14.697,25.029333333333334,0.3456666666666666,13.365666666666664,1018.9866666666669,1.9913333333333336,14.363000000000003,7.057096774193549,17.92387096774193,0.2977419354838709,15.387419354838707,1021.0470967741938,2.681290322580645,5.340322580645163,0.37433333333333313,10.229666666666668,0.4213333333333333,14.681999999999993,1018.8693333333337,3.2689999999999997,-0.9926666666666669,-9.412999999999998,2.0396666666666667,0.5376666666666666,13.155333333333326,1018.5856666666664,3.5403333333333333,-7.543999999999999
Fort Wayne,-8.027419354838708,2.901612903225808,0.7429032258064515,12.861935483870965,1019.7661290322582,5.105161290322579,-6.864516129032259,-8.635517241379311,0.9410344827586204,0.8113793103448275,11.43103448275862,1016.3162068965516,3.5517241379310347,-7.237931034482757,-2.1719354838709686,7.126451612903226,0.7461290322580645,13.65709677419355,1018.5358064516126,3.5274193548387096,-2.779354838709677,4.609000000000001,17.642666666666667,0.5976666666666667,14.599999999999998,1016.404,3.5946666666666682,3.4183333333333326,8.248387096774193,20.234516129032258,0.6561290322580646,15.083225806451605,1011.7206451612903,3.4351612903225806,7.001290322580646,16.345333333333333,27.178333333333335,0.5533333333333333,15.048666666666666,1013.2270000000002,3.337,14.862,17.38741935483871,28.559677419354838,0.47419354838709676,14.887741935483868,1014.7435483870967,2.8429032258064515,16.039354838709677,15.658709677419354,27.85516129032258,0.4280645161290323,14.82290322580645,1015.7829032258062,2.3616129032258066,14.345806451612903,13.07233333333333,26.285333333333334,0.4956666666666667,14.743333333333336,1019.2803333333333,2.277,12.227,5.15774193548387,17.184516129032257,0.5141935483870967,15.54096774193548,1022.2187096774193,3.1738709677419354,3.6406451612903226,-0.7020000000000001,8.556333333333331,0.6843333333333332,14.616999999999996,1017.7456666666669,3.8639999999999994,-1.3320000000000005,-8.349000000000002,3.7976666666666667,0.8033333333333333,12.974333333333332,1019.1469999999997,4.634333333333333,-6.3213333333333335
Indianapolis,-6.725806451612904,4.2945161290322575,0.6387096774193551,13.858709677419354,1020.5190322580644,4.550322580645162,-6.556129032258065,-5.976551724137932,3.767931034482759,0.7851724137931033,12.20413793103448,1016.0527586206895,3.7465517241379303,-5.144137931034483,-0.07451612903225811,10.565483870967743,0.7064516129032258,13.485161290322583,1017.5929032258065,3.5158064516129035,-0.8264516129032258,6.404333333333332,18.603333333333335,0.5790000000000001,14.717333333333332,1015.7069999999998,3.6953333333333327,4.269666666666667,10.148064516129033,21.131290322580643,0.6087096774193549,14.872903225806448,1011.3041935483872,3.387096774193549,8.51483870967742,17.789,28.113666666666667,0.5110000000000001,15.41833333333333,1013.2573333333331,3.3853333333333326,15.594000000000001,19.11774193548387,28.756451612903227,0.48999999999999994,14.68774193548387,1014.6435483870966,2.709677419354838,17.124838709677423,18.09064516129033,28.114193548387096,0.39612903225806456,15.033548387096776,1014.8790322580646,2.468387096774193,15.489032258064515,15.497333333333335,26.328666666666663,0.45299999999999996,14.626000000000003,1018.2856666666668,2.442,13.332666666666666,7.5190322580645175,18.95451612903226,0.4383870967741936,15.676774193548383,1021.5225806451612,3.298387096774193,5.008709677419354,0.7380000000000001,9.664,0.596,14.797666666666665,1017.9843333333334,3.5869999999999993,-0.9203333333333331,-7.001333333333333,6.110666666666666,0.7406666666666667,13.387,1019.4586666666663,4.153666666666666,-5.1690000000000005
Cincinnati,-5.8432258064516125,4.848064516129033,0.6741935483870968,13.651612903225805,1021.358064516129,3.9996774193548386,-5.640322580645161,-4.8579310344827595,5.7172413793103445,0.8172413793103449,12.098620689655174,1016.206206896552,3.382068965517241,-3.4448275862068964,-0.19483870967741954,11.563225806451612,0.7264516129032258,12.421935483870966,1017.681935483871,3.4116129032258065,-0.1319354838709679,7.08,19.265666666666664,0.6076666666666666,14.533000000000005,1016.1953333333332,2.923,5.581666666666668,10.399677419354841,21.68677419354839,0.6361290322580646,13.980967741935485,1011.6677419354842,3.0251612903225804,9.228387096774195,17.208333333333336,28.564999999999998,0.5163333333333335,14.821000000000002,1014.1263333333336,2.8139999999999996,16.060000000000002,18.33741935483871,29.25290322580645,0.5067741935483872,13.538387096774192,1015.0696774193549,2.0951612903225802,17.141612903225806,17.986774193548392,29.193548387096765,0.49,14.502258064516127,1014.7325806451612,2.443870967741935,15.595806451612907,15.954000000000002,27.599333333333334,0.4759999999999999,13.855666666666663,1018.231,2.5400000000000005,13.918666666666667,7.7377419354838715,19.69129032258065,0.444516129032258,15.266451612903218,1021.7745161290323,2.94741935483871,5.123870967741935,0.7243333333333334,11.234999999999998,0.6116666666666667,14.595333333333336,1018.2716666666666,3.015333333333333,-0.34666666666666646,-5.401666666666667,8.376333333333331,0.7456666666666667,12.970333333333333,1020.0536666666668,3.9053333333333335,-3.5033333333333325
Louisville,-3.095806451612904,7.118709677419356,0.6316129032258065,14.447741935483869,1022.3254838709678,3.4883870967741935,-5.6325806451612905,-1.8341379310344825,8.47448275862069,0.8120689655172414,13.184827586206893,1016.9162068965518,3.2203448275862065,-2.813448275862069,2.5158064516129026,14.370967741935484,0.6958064516129032,13.258064516129032,1017.8393548387098,2.894516129032258,0.850967741935484,8.559333333333333,21.23966666666666,0.6003333333333333,14.545,1016.4249999999998,2.805,5.94,12.93258064516129,23.7741935483871,0.6167741935483874,14.289354838709682,1011.8280645161292,2.888387096774194,9.94516129032258,20.777666666666665,30.62933333333334,0.503,15.103666666666667,1014.38,2.9436666666666667,16.294333333333334,21.359677419354842,31.48225806451612,0.487741935483871,13.702258064516126,1015.1551612903226,1.8141935483870968,17.492903225806455,20.522580645161288,31.045161290322582,0.437741935483871,14.288387096774196,1014.3977419354839,1.998709677419355,16.623548387096776,17.56533333333333,28.730666666666664,0.4686666666666665,14.151999999999997,1017.9289999999999,2.281,14.612666666666666,9.22193548387097,21.519677419354835,0.40516129032258064,15.363548387096769,1021.8258064516128,2.5090322580645164,6.069677419354838,2.0466666666666655,12.645,0.5553333333333335,14.765999999999998,1019.0329999999999,2.7256666666666662,0.1470000000000001,-3.4026666666666663,10.036333333333335,0.7153333333333336,14.139999999999997,1020.871,3.4956666666666663,-2.855666666666667
New Orleans,7.121612903225807,16.266129032258064,0.5935483870967742,14.151612903225804,1023.2470967741936,3.8599999999999994,6.297096774193547,9.815172413793105,20.583793103448276,0.4924137931034483,14.407586206896546,1018.5658620689658,3.0313793103448274,9.773793103448275,11.610967741935486,21.700967741935482,0.45483870967741935,14.603870967741933,1018.6303225806449,3.646451612903226,11.126129032258063,16.472666666666665,25.224666666666668,0.5476666666666666,14.595333333333327,1016.8453333333333,3.1816666666666666,15.457000000000004,20.460645161290323,28.621612903225813,0.4887096774193549,14.717419354838704,1013.718709677419,3.1474193548387097,19.187419354838703,24.042333333333335,31.87666666666667,0.5010000000000001,15.50066666666667,1016.6283333333334,2.2240000000000006,22.632,24.57580645161291,32.781290322580645,0.5196774193548387,15.228709677419353,1016.79,1.693225806451613,22.978064516129034,24.225806451612904,31.734516129032254,0.5790322580645161,14.611935483870964,1012.917741935484,2.214838709677419,23.39903225806452,22.809666666666665,29.28633333333333,NaN,14.691666666666665,1014.2753333333333,3.9259999999999993,21.059333333333328,17.61193548387097,25.61709677419354,0.34870967741935494,15.765161290322574,1019.8748387096774,2.9461290322580647,15.068709677419353,11.00366666666667,21.54166666666667,0.3863333333333333,15.310666666666664,1021.2833333333333,2.6256666666666675,9.920999999999998,9.65,20.29666666666667,0.631,12.705666666666668,1020.8470000000001,3.6380000000000003,9.78
Boston,-3.30258064516129,5.240645161290323,0.5664516129032257,15.152580645161285,1019.2003225806454,3.9970967741935497,-6.567741935483871,-3.5462068965517237,4.588965517241378,0.6241379310344828,13.280344827586207,1015.0048275862066,4.007931034482759,-5.714482758620688,-0.5232258064516129,7.909354838709677,0.5529032258064516,14.533870967741931,1016.5729032258066,3.874193548387096,-4.740645161290323,5.462666666666666,14.092999999999998,0.5373333333333334,14.702999999999994,1019.0716666666665,3.5073333333333325,1.7210000000000003,9.82032258064516,18.794838709677418,0.5854838709677419,15.378064516129026,1010.0629032258063,3.725483870967741,5.035806451612904,16.413,26.296666666666663,0.568,12.984000000000002,1012.7273333333331,2.8690000000000007,13.932666666666668,19.649032258064516,27.81645161290322,0.5064516129032258,13.77903225806452,1013.7345161290323,2.906451612903225,17.31354838709677,17.396774193548385,24.440645161290323,0.5216129032258066,14.986129032258065,1013.2329032258065,2.504838709677419,14.81,15.064999999999998,21.708999999999996,0.5249999999999999,14.305000000000003,1019.4816666666666,2.9286666666666656,12.857666666666667,7.791612903225807,16.037096774193543,0.4567741935483871,15.457096774193543,1018.7470967741936,3.369677419354839,4.275806451612903,2.767666666666666,10.23666666666667,0.588,14.135999999999996,1016.3603333333332,3.869,-0.34699999999999986,-2.794666666666666,8.069333333333333,0.637,13.732333333333326,1018.1713333333333,4.884,-3.7399999999999998
Baltimore,-2.324516129032258,6.892903225806454,0.5787096774193549,14.779677419354837,1021.1432258064517,2.8464516129032256,-5.550967741935484,-2.050344827586207,8.750344827586208,0.659310344827586,13.246551724137928,1016.6996551724138,2.830689655172414,-3.5872413793103455,2.3483870967741938,13.398709677419353,0.6296774193548387,14.614516129032253,1017.9577419354836,3.1000000000000005,-1.6212903225806452,8.498000000000001,18.926333333333332,0.6810000000000002,13.735666666666669,1017.9670000000001,2.7820000000000005,5.867999999999999,10.62741935483871,22.355483870967742,0.6051612903225807,14.321290322580637,1010.9967741935483,2.608387096774194,8.97741935483871,18.903666666666666,29.727666666666664,0.5413333333333334,14.438666666666661,1013.9406666666666,2.5493333333333337,16.206999999999997,20.633548387096774,30.28838709677419,0.5164516129032257,13.763225806451613,1014.3167741935483,2.0193548387096776,17.96870967741935,18.567741935483873,28.43064516129032,0.5161290322580645,14.804516129032253,1014.2299999999999,2.0025806451612898,15.240000000000004,16.88233333333333,25.66766666666667,0.5556666666666666,14.420999999999996,1018.7736666666666,2.341666666666667,14.920333333333332,8.595806451612903,18.602903225806454,0.5093548387096773,15.389032258064507,1021.0793548387097,2.4451612903225803,6.1654838709677415,3.585333333333332,11.78933333333333,0.6699999999999999,14.16533333333333,1017.7183333333334,2.744,0.9076666666666676,-0.8839999999999998,9.270666666666669,0.6896666666666665,14.301666666666664,1020.8526666666666,2.688666666666666,-2.4473333333333334
Bangor,-11.764838709677418,0.21903225806451607,0.6148387096774193,13.8058064516129,1017.3838709677419,2.7319354838709677,-10.165806451612903,-11.519655172413794,0.1810344827586207,0.6841379310344827,12.516551724137932,1014.4920689655174,2.432413793103448,-9.515172413793106,-6.99774193548387,2.8603225806451604,0.6251612903225807,13.832580645161284,1015.6206451612903,2.9777419354838712,-8.233548387096777,0.7913333333333334,13.009666666666666,0.5346666666666666,14.626666666666665,1018.6209999999999,2.611666666666667,-1.0703333333333334,5.709354838709678,18.020967741935483,0.624516129032258,15.273870967741928,1009.0470967741934,2.4,3.414516129032258,12.660666666666668,22.85466666666667,0.7513333333333332,13.170666666666667,1012.4183333333333,2.261,12.848333333333333,16.332903225806454,26.836451612903225,0.642258064516129,13.181290322580644,1012.9664516129029,2.512258064516129,16.315483870967743,13.470322580645162,23.265806451612903,0.6258064516129032,14.289999999999997,1012.7709677419355,2.0999999999999996,14.139354838709675,9.370333333333333,20.084333333333337,0.49399999999999994,14.105333333333334,1019.3913333333335,2.1513333333333335,10.595000000000002,2.820322580645162,13.54516129032258,0.5693548387096775,14.795161290322575,1017.9441935483871,2.738709677419355,3.075806451612904,-1.5970000000000004,7.794333333333333,0.6826666666666666,13.26533333333333,1015.7223333333333,2.7863333333333338,-0.8900000000000002,-10.565333333333335,2.823333333333333,0.6623333333333333,13.085333333333335,1017.0866666666665,3.0583333333333327,-7.813333333333332
Portland,-3.0062903225806457,4.664354838709677,0.5567741935483872,13.643225806451612,1017.1562903225806,3.517903225806451,-4.286451612903227,-2.057068965517241,6.572586206896552,0.6215517241379309,13.420172413793102,1017.0101724137932,2.588793103448276,-2.260689655172416,0.11338709677419416,8.288870967741937,0.6140322580645162,14.398387096774192,1019.2746774193547,2.5250000000000004,-1.5538709677419351,3.6656666666666675,13.368833333333333,0.5276666666666665,14.94616666666667,1019.8589999999999,2.410166666666667,1.7996666666666665,8.718225806451615,19.331451612903226,0.5424193548387097,15.37064516129033,1013.9958064516128,2.0590322580645166,6.001129032258063,12.245166666666668,22.66316666666667,0.5576666666666666,13.81883333333334,1016.0709999999999,2.106833333333334,10.781166666666667,15.55725806451613,26.97903225806451,0.3875806451612903,14.625645161290334,1015.1533870967746,2.4401612903225804,13.751290322580648,15.291935483870969,25.513709677419357,0.5408064516129032,14.55548387096775,1013.6624193548388,2.130806451612903,13.81290322580645,11.693166666666665,23.117333333333328,0.42366666666666675,14.657166666666667,1018.2756666666666,1.9119999999999997,10.877666666666666,6.2501612903225805,16.10564516129032,0.497741935483871,14.575806451612905,1019.8375806451616,2.2656451612903226,5.689999999999999,3.2849999999999997,11.018333333333333,0.6168333333333332,13.11133333333333,1017.7358333333334,2.9996666666666654,3.0734999999999997,-3.3846666666666674,5.4765,0.6713333333333332,12.819833333333328,1017.5041666666665,3.321666666666667,-2.8958333333333335
Saginaw,-7.7758064516129055,1.2893548387096774,0.7096774193548387,11.96806451612903,1016.8535483870971,4.469032258064517,-6.8506451612903225,-10.879310344827585,-1.0731034482758621,0.6368965517241381,11.705517241379313,1015.5703448275864,3.5813793103448277,-9.55758620689655,-4.663870967741935,3.5667741935483868,0.4151612903225805,14.608064516129026,1018.8506451612905,3.1032258064516127,-6.167419354838708,3.664,16.278,0.2943333333333334,15.003333333333329,1016.1596666666668,3.6750000000000003,1.7373333333333334,6.1400000000000015,19.801612903225813,0.2929032258064516,15.50967741935483,1011.245806451613,3.2990322580645164,4.311290322580645,14.796333333333337,26.368666666666666,0.2956666666666667,15.00466666666666,1011.7126666666668,3.3583333333333334,13.464999999999995,16.217096774193553,26.988387096774197,0.18806451612903222,15.20612903225806,1013.2777419354838,2.7999999999999994,15.315161290322587,13.906451612903224,25.788387096774198,0.1593548387096774,15.436774193548386,1015.7109677419355,2.0632258064516127,14.450645161290321,11.311333333333334,22.919999999999998,0.3296666666666666,14.56466666666667,1019.6603333333331,2.0283333333333333,11.743333333333332,3.6416129032258056,14.744838709677422,0.31193548387096776,15.494193548387091,1021.5364516129033,3.0719354838709676,3.409354838709677,-0.38599999999999984,6.795666666666665,0.5603333333333335,14.557666666666668,1016.07,3.7246666666666663,-1.3693333333333335,-9.36566666666667,0.444,0.7520000000000001,11.824333333333332,1016.8126666666666,4.281666666666666,-7.878666666666667
Duluth,-16.416129032258063,-6.137096774193548,0.505806451612903,13.193870967741935,1015.6793548387097,3.7258064516129026,-15.103225806451613,-17.161724137931035,-6.017586206896551,0.5479310344827585,12.59068965517241,1017.3979310344828,3.0941379310344828,-16.245517241379314,-9.582258064516125,0.08064516129032252,0.41516129032258065,14.358064516129026,1018.5625806451613,3.202258064516129,-10.67290322580645,-0.9193333333333332,8.241333333333332,0.557,13.085666666666667,1015.4656666666666,4.360333333333332,-3.1556666666666664,3.570967741935484,14.588064516129032,0.44258064516129036,15.059032258064514,1012.2358064516128,3.328064516129032,0.5941935483870967,10.713000000000003,21.107666666666663,0.519,14.495666666666663,1010.3376666666666,3.472333333333333,8.767666666666667,12.791612903225806,23.95548387096774,0.36774193548387096,14.803870967741934,1012.6845161290321,3.180322580645162,12.00806451612903,12.900645161290322,23.622903225806454,0.32451612903225807,14.93677419354838,1015.4351612903223,2.643225806451613,12.496129032258068,9.520999999999999,18.923,0.47433333333333316,14.267666666666665,1018.2443333333333,3.013666666666667,9.721333333333332,3.4390322580645165,11.700645161290321,0.5154838709677417,14.542580645161285,1019.7070967741936,3.5945161290322574,2.547096774193548,-4.559666666666667,2.533,0.6593333333333332,13.536333333333335,1016.5783333333333,3.3503333333333325,-4.566333333333334,-17.675333333333334,-7.002,0.6123333333333334,11.470333333333336,1015.7176666666669,3.643,-15.990666666666668
Minneapolis,-15.251935483870968,-4.758709677419354,0.5748387096774195,13.142903225806451,1017.5961290322582,2.961612903225807,-13.989677419354841,-14.337241379310344,-3.8475862068965516,0.6734482758620688,12.355172413793102,1018.25,2.9234482758620683,-13.910344827586208,-6.576451612903225,2.9038709677419354,0.5870967741935484,13.83806451612903,1018.9964516129031,3.0583870967741933,-7.919677419354838,1.665333333333333,12.740333333333332,0.6809999999999998,14.168999999999995,1014.609666666667,3.8726666666666665,-0.13600000000000004,7.755806451612903,19.802258064516124,0.557741935483871,15.340322580645154,1011.0541935483869,3.6312903225806448,3.5083870967741935,15.473000000000004,25.737666666666662,0.5356666666666668,15.729333333333328,1009.9536666666668,3.239,11.587999999999997,18.851612903225806,29.71870967741935,0.3893548387096774,15.866774193548386,1012.3206451612904,2.7448387096774196,14.575161290322582,17.201935483870972,28.03516129032258,0.35903225806451605,15.605806451612901,1014.6532258064515,2.7909677419354844,14.19451612903226,13.109666666666667,23.470000000000006,0.5116666666666666,15.11133333333333,1017.8750000000001,3.156333333333333,11.586666666666668,5.233548387096777,15.90935483870968,0.5229032258064518,15.38903225806451,1019.853870967742,3.36774193548387,3.6187096774193552,-2.1929999999999996,6.153000000000002,0.6373333333333334,14.504333333333333,1016.9163333333338,3.2203333333333344,-3.0133333333333336,-15.38466666666667,-3.1879999999999997,0.6563333333333332,13.039333333333333,1016.7549999999999,3.316666666666667,-13.65666666666667
Rochester,-10.017903225806451,-0.6304838709677425,0.6235483870967743,12.356290322580643,1017.8735483870965,4.359677419354839,-9.75016129032258,-11.866551724137931,-1.7603448275862077,0.7129310344827587,10.987241379310346,1016.6499999999999,4.155,-10.613965517241377,-5.118064516129032,3.7317741935483864,0.5958064516129032,13.184999999999999,1018.5512903225806,3.6959677419354837,-6.262903225806451,3.559,15.0425,0.5768333333333333,13.827833333333336,1016.1024999999997,4.060666666666666,1.3006666666666669,7.319032258064514,19.537580645161295,0.48112903225806447,15.05790322580646,1011.1537096774194,3.8166129032258054,4.374354838709678,15.450833333333337,26.041833333333333,0.46183333333333326,15.156833333333333,1011.6609999999998,3.5320000000000005,13.306333333333333,16.662903225806446,27.738225806451617,0.3848387096774194,14.526290322580644,1013.4296774193546,2.7714516129032254,15.408225806451608,14.834516129032256,25.484838709677412,0.39370967741935486,14.785161290322586,1015.2235483870966,2.517741935483871,14.210483870967742,11.943666666666667,22.777166666666663,0.4481666666666665,13.98216666666667,1019.3741666666667,2.7569999999999997,11.754999999999997,4.292258064516129,15.386612903225803,0.4833870967741935,14.987096774193548,1020.6508064516127,3.4098387096774188,3.6359677419354846,-1.0871666666666664,7.250833333333331,0.6261666666666666,13.640999999999996,1016.5916666666665,3.5453333333333314,-1.6301666666666668,-10.847000000000001,0.6806666666666676,0.7028333333333332,12.406333333333334,1017.2328333333335,4.732166666666666,-9.578666666666667
Kansas City,-8.220322580645162,4.6487096774193555,0.40645161290322573,14.700645161290321,1019.3312903225807,3.849677419354839,-7.502258064516128,-7.379310344827588,3.5358620689655167,0.5737931034482758,12.745172413793101,1017.015172413793,3.315172413793104,-7.0182758620689665,-0.7083870967741935,12.494516129032256,0.5225806451612904,14.136774193548383,1017.5061290322582,3.572580645161291,-1.8238709677419354,5.400000000000001,17.72533333333333,0.5869999999999999,14.582999999999997,1013.931,4.142666666666667,3.7629999999999995,12.263225806451612,24.006129032258062,0.5119354838709678,15.470967741935484,1009.6480645161291,3.7374193548387096,9.68967741935484,18.554666666666666,28.792666666666673,0.47866666666666663,15.67433333333333,1011.4356666666666,3.5989999999999993,16.887666666666668,20.10451612903226,30.496451612903225,0.4222580645161291,14.992903225806453,1013.7612903225805,3.1158064516129036,19.16548387096774,19.31096774193548,29.648709677419355,0.3590322580645161,14.807741935483872,1014.4406451612901,2.591290322580646,17.478709677419353,14.465333333333337,24.609666666666666,0.4356666666666666,13.818999999999999,1018.4226666666667,2.880000000000001,14.445333333333332,7.475161290322581,19.098064516129035,0.3883870967741935,15.284838709677418,1019.7487096774192,3.544193548387097,6.643870967741936,1.9943333333333335,12.37166666666667,0.5296666666666667,14.865333333333329,1018.7189999999999,3.818,0.3176666666666668,-8.897333333333334,6.185,0.5903333333333333,13.922666666666666,1018.3340000000002,4.227666666666667,-7.132999999999999
St Louis,-5.1977419354838705,7.447741935483869,0.5606451612903226,15.184838709677418,1020.9816129032259,3.7890322580645157,-6.925161290322581,-4.802068965517242,5.5858620689655165,0.7441379310344828,12.281379310344828,1017.6127586206896,3.632758620689655,-5.674137931034483,0.8361290322580645,13.611290322580643,0.6961290322580646,13.618064516129031,1018.158064516129,3.238709677419355,-0.4058064516129033,7.129666666666666,18.862666666666662,0.6253333333333333,14.687,1015.3283333333335,3.876666666666667,5.173666666666665,11.868387096774192,23.372903225806454,0.6116129032258064,14.978387096774192,1011.0312903225807,3.567096774193548,9.468064516129031,20.065333333333335,30.138666666666666,0.5733333333333334,15.582999999999998,1012.6036666666666,3.356666666666666,16.914,21.2241935483871,31.547096774193548,0.5429032258064517,15.061612903225804,1014.4551612903226,2.6116129032258066,18.379032258064512,20.127741935483876,29.68354838709677,0.48516129032258065,14.445806451612901,1014.3487096774194,2.106451612903226,18.014193548387095,16.424666666666663,26.735000000000003,0.5373333333333333,13.433666666666662,1018.1036666666665,2.3383333333333334,15.787666666666667,9.269032258064517,19.881290322580643,0.4348387096774195,15.099677419354832,1020.8829032258064,3.0851612903225805,7.598387096774191,2.629999999999998,13.113666666666665,0.5489999999999999,15.141999999999994,1019.7853333333335,3.4146666666666667,0.23866666666666714,-5.040333333333333,6.55,0.7039999999999998,14.050999999999997,1019.6843333333334,3.6983333333333333,-4.715999999999999
Gulfport,4.974193548387098,15.381935483870967,0.4180645161290323,14.254193548387093,1023.0622580645162,3.3512903225806445,5.002580645161291,7.394137931034484,18.60206896551724,0.3762068965517242,13.085172413793105,1018.4486206896552,2.696206896551724,8.562413793103449,9.603548387096774,20.541935483870965,0.3280645161290322,13.919032258064513,1018.6345161290321,3.2967741935483867,10.222258064516128,15.147999999999998,24.035333333333337,0.4373333333333333,13.649666666666668,1016.8039999999999,3.4116666666666666,14.819666666666667,19.146129032258063,27.61451612903226,0.30064516129032254,13.496129032258066,1013.5890322580644,2.861612903225806,18.560322580645156,23.243333333333336,31.134333333333327,0.22399999999999995,14.560666666666666,1016.4220000000001,2.0823333333333336,21.99666666666667,23.678387096774195,32.44645161290323,0.20677419354838705,14.064838709677419,1016.3448387096774,1.6470967741935483,22.533548387096772,23.42258064516129,31.27612903225806,0.32838709677419353,14.092258064516132,1012.3683870967742,2.208387096774193,22.836129032258064,21.680999999999997,29.704,0.36400000000000005,14.66733333333333,1014.4683333333335,3.4770000000000008,20.62133333333333,14.533548387096776,25.348064516129035,0.24193548387096775,14.82935483870968,1019.4716129032256,2.796774193548387,14.179677419354839,8.375333333333332,20.608666666666668,0.21433333333333332,14.392333333333331,1020.9060000000002,2.459333333333333,8.533666666666667,8.939666666666666,18.581,0.5736666666666667,11.79866666666667,1020.611,3.5993333333333335,8.825666666666667
