id,ident,type,name,lat,long,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3876,KSFB,large_airport,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,55,,US,US-FL,Orlando,1,KSFB,SFB,SFB,,http://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,
3773,KPIA,large_airport,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,660,,US,US-IL,Peoria,1,KPIA,PIA,PIA,,http://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport
3573,KGUS,large_airport,Grissom Air Reserve Base,40.648101806599996,-86.1520996094,812,,US,US-IN,Peru,0,KGUS,GUS,GUS,http://www.grissom.afrc.af.mil/,http://en.wikipedia.org/wiki/Grissom_Air_Reserve_Base,
3771,KPHL,large_airport,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36,,US,US-PA,Philadelphia,1,KPHL,PHL,PHL,http://www.phl.org/,http://en.wikipedia.org/wiki/Philadelphia_International_Airport,
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135,,US,US-AZ,Phoenix,1,KPHX,PHX,PHX,http://phoenix.gov/skyharborairport/,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,
3778,KPIT,large_airport,Pittsburgh International Airport,40.49150085,-80.23290253,1203,,US,US-PA,Pittsburgh,1,KPIT,PIT,PIT,,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,
3768,KPDX,large_airport,Portland International Airport,45.58869934,-122.5979996,31,,US,US-OR,Portland,1,KPDX,PDX,PDX,,http://en.wikipedia.org/wiki/Portland_International_Airport,
3796,KPWM,large_airport,Portland International Jetport Airport,43.64619827,-70.30930328,76,,US,US-ME,Portland,1,KPWM,PWM,PWM,,http://en.wikipedia.org/wiki/Portland_International_Jetport,
3844,KRDU,large_airport,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435,,US,US-NC,Raleigh/Durham,1,KRDU,RDU,RDU,,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,4415,,US,US-NV,Reno,1,KRNO,RNO,RNO,,http://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,
3847,KRIC,large_airport,Richmond International Airport,37.50519943237305,-77.3197021484375,167,,US,US-VA,Richmond,1,KRIC,RIC,RIC,,http://en.wikipedia.org/wiki/Richmond_International_Airport,
3854,KROA,large_airport,Roanoke–Blacksburg Regional Airport,37.325500488299994,-79.975402832,1175,,US,US-VA,Roanoke,1,KROA,ROA,ROA,,http://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport,Woodrum Field
3855,KROC,large_airport,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,559,,US,US-NY,Rochester,1,KROC,ROC,ROC,,http://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,
3857,KRST,large_airport,Rochester International Airport,43.90829849243164,-92.5,1317,,US,US-MN,Rochester,1,KRST,RST,RST,,http://en.wikipedia.org/wiki/Rochester_International_Airport,
3892,KSMF,large_airport,Sacramento International Airport,38.69540023803711,-121.59100341796875,27,,US,US-CA,Sacramento,1,KSMF,SMF,SMF,,http://en.wikipedia.org/wiki/Sacramento_International_Airport,
3664,KMBS,large_airport,MBS International Airport,43.532901763916016,-84.07959747314453,668,,US,US-MI,Saginaw,1,KMBS,MBS,MBS,http://www.mbsairport.org/,http://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City"
3887,KSLC,large_airport,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227,,US,US-UT,Salt Lake City,1,KSLC,SLC,SLC,,http://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,
3863,KSAT,large_airport,San Antonio International Airport,29.533700942993164,-98.46980285644531,809,,US,US-TX,San Antonio,1,KSAT,SAT,SAT,,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,
3862,KSAN,large_airport,San Diego International Airport,32.7336006165,-117.190002441,17,,US,US-CA,San Diego,1,KSAN,SAN,SAN,http://www.san.org/,http://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field
3878,KSFO,large_airport,San Francisco International Airport,37.61899948120117,-122.375,13,,US,US-CA,San Francisco,1,KSFO,SFO,SFO,http://www.flysfo.com/,http://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA"
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.36259841918945,-121.92900085449219,62,,US,US-CA,San Jose,1,KSJC,SJC,SJC,,http://en.wikipedia.org/wiki/San_Jose_International_Airport,"QSF, QBA"
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,30,,US,US-FL,Sarasota/Bradenton,1,KSRQ,SRQ,SRQ,,http://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,,US,US-GA,Savannah,1,KSAV,SAV,SAV,,http://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,
3401,KBFI,large_airport,Boeing Field King County International Airport,47.529998779296875,-122.302001953125,21,,US,US-WA,Seattle,1,KBFI,BFI,BFI,,http://en.wikipedia.org/wiki/Boeing_Field,
3875,KSEA,large_airport,Seattle Tacoma International Airport,47.44900131225586,-122.30899810791016,433,,US,US-WA,Seattle,1,KSEA,SEA,SEA,http://www.portseattle.org/seatac/,http://en.wikipedia.org/wiki/Seattle-Tacoma_International_Airport,
3882,KSHV,large_airport,Shreveport Regional Airport,32.44660186767578,-93.82559967041016,258,,US,US-LA,Shreveport,1,KSHV,SHV,SHV,,http://en.wikipedia.org/wiki/Shreveport_Regional_Airport,
3909,KSUX,large_airport,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098,,US,US-IA,Sioux City,1,KSUX,SUX,SUX,,http://en.wikipedia.org/wiki/Sioux_Gateway_Airport,
3868,KSBN,large_airport,South Bend Regional Airport,41.70869827270508,-86.31729888916016,799,,US,US-IN,South Bend,1,KSBN,SBN,SBN,,http://en.wikipedia.org/wiki/South_Bend_Regional_Airport,
3552,KGEG,large_airport,Spokane International Airport,47.61989974975586,-117.53399658203125,2376,,US,US-WA,Spokane,1,KGEG,GEG,GEG,,http://en.wikipedia.org/wiki/Spokane_International_Airport,
3879,KSGF,large_airport,Springfield Branson National Airport,37.24570084,-93.38860321,1268,,US,US-MO,Springfield,1,KSGF,SGF,SGF,,http://en.wikipedia.org/wiki/Springfield/Branson_National_Airport,
3897,KSPI,large_airport,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598,,US,US-IL,Springfield,1,KSPI,SPI,SPI,,http://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport,
3905,KSTL,large_airport,Lambert St Louis International Airport,38.74869918823242,-90.37000274658203,618,,US,US-MO,St Louis,1,KSTL,STL,STL,http://www.lambert-stlouis.com/,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,
3907,KSUS,large_airport,Spirit of St Louis Airport,38.662101745605,-90.652000427246,463,,US,US-MO,St Louis,0,KSUS,SUS,SUS,http://spiritairport.com/spiritairport/index.jsp,http://en.wikipedia.org/wiki/Spirit_of_St._Louis_Airport,
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421,,US,US-NY,Syracuse,1,KSYR,SYR,SYR,http://www.syrairport.org/,http://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,
3924,KTLH,large_airport,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234,81,,US,US-FL,Tallahassee,1,KTLH,TLH,TLH,,http://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.975500106811523,-82.533203125,26,,US,US-FL,Tampa,1,KTPA,TPA,TPA,,http://en.wikipedia.org/wiki/Tampa_International_Airport,
3925,KTOL,large_airport,Toledo Express Airport,41.58679962,-83.80780029,683,,US,US-OH,Toledo,1,KTOL,TOL,TOL,,http://en.wikipedia.org/wiki/Toledo_Express_Airport,
3932,KTUS,large_airport,Tucson International Airport,32.1161003112793,-110.94100189208984,2643,,US,US-AZ,Tucson,1,KTUS,TUS,TUS,,http://en.wikipedia.org/wiki/Tucson_International_Airport,
3930,KTUL,large_airport,Tulsa International Airport,36.19839859008789,-95.88809967041016,677,,US,US-OK,Tulsa,1,KTUL,TUL,TUL,,http://en.wikipedia.org/wiki/Tulsa_International_Airport,
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.85210037231445,-77.0376968383789,15,,US,US-DC,Washington,1,KDCA,DCA,DCA,http://www.mwaa.com/national/,http://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,WAS
3602,KIAD,large_airport,Washington Dulles International Airport,38.94449997,-77.45580292,312,,US,US-DC,Washington,1,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,http://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,WAS
3766,KPBI,large_airport,Palm Beach International Airport,26.68320083618164,-80.09559631347656,19,,US,US-FL,West Palm Beach,1,KPBI,PBI,PBI,,http://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida"
3605,KICT,large_airport,Wichita Mid Continent Airport,37.649898529052734,-97.43309783935547,1333,,US,US-KS,Wichita,1,KICT,ICT,ICT,,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,
2050,DAAG,large_airport,Houari Boumediene Airport,36.691001892089844,3.215409994125366,82,AF,DZ,DZ-35,Algiers,1,DAAG,ALG,,,http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport,
3183,HECA,large_airport,Cairo International Airport,30.12190055847168,31.40559959411621,382,AF,EG,EG-C,Cairo,1,HECA,CAI,,,http://en.wikipedia.org/wiki/Cairo_International_Airport,
3186,HEGN,large_airport,Hurghada International Airport,27.178300857543945,33.799400329589844,52,AF,EG,EG-BA,Hurghada,1,HEGN,HRG,,,http://en.wikipedia.org/wiki/Hurghada_International_Airport,"Al Ghardaqah, الغردقة"
3157,HAAB,large_airport,Addis Ababa Bole International Airport,8.97789001465,38.799301147499996,7630,AF,ET,ET-AA,Addis Ababa,1,HAAB,ADD,,http://www.ethiopianairports.com,http://en.wikipedia.org/wiki/Bole_International_Airport,"Haile Selassie I, Bole International Airport"
2090,DGAA,large_airport,Kotoka International Airport,5.605189800262451,-0.16678600013256073,205,AF,GH,GH-AA,Accra,1,DGAA,ACC,,,http://en.wikipedia.org/wiki/Kotoka_International_Airport,
3213,HKMO,large_airport,Mombasa Moi International Airport,-4.034830093383789,39.594200134277344,200,AF,KE,KE-300,Mombasa,1,HKMO,MBA,,http://www.kenyaairports.co.ke/kaa/airports/moi/,http://en.wikipedia.org/wiki/Moi_International_Airport,
3206,HKJK,large_airport,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,5330,AF,KE,KE-110,Nairobi,1,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,http://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
3227,HLLT,large_airport,Tripoli International Airport,32.6635017395,13.1590003967,263,AF,LY,LY-TB,Tripoli,1,HLLT,TIP,,,http://en.wikipedia.org/wiki/Tripoli_International_Airport,
3113,GMMN,large_airport,Mohammed V International Airport,33.36750030517578,-7.589970111846924,656,AF,MA,MA-CAS,Casablanca,1,GMMN,CMN,,http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C,http://en.wikipedia.org/wiki/Mohammed_V_International_Airport,"CAS, Casabianca, Nouasseur"
2104,DNAA,large_airport,Nnamdi Azikiwe International Airport,9.006790161132812,7.263169765472412,1123,AF,NG,NG-FC,Abuja,1,DNAA,ABV,,http://www.faannigeria.org/nigeria-airport.php?airport=3,http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,
2118,DNMM,large_airport,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,135,AF,NG,NG-LA,Lagos,1,DNMM,LOS,,http://www.faannigeria.org/nigeria-airport.php?airport=1,http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,
309668,DNAI,large_airport,Akwa Ibom International Airport,4.8725,8.093,170,AF,NG,NG-AK,Uyo,1,DNAI,QUO,,http://www.ibomairport.com.ng/,http://en.wikipedia.org/wiki/Akwa_Ibom_Airport,
3249,HSSS,large_airport,Khartoum International Airport,15.589500427246094,32.553199768066406,1265,AF,SD,SD-03,Khartoum,1,HSSS,KRT,,,http://en.wikipedia.org/wiki/Khartoum_International_Airport,
3125,GOOY,large_airport,Léopold Sédar Senghor International Airport,14.739700317382812,-17.49020004272461,85,AF,SN,SN-DK,Dakar,1,GOOY,DKR,,http://www.aeroportdakar.com/,http://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport,
3247,HSSJ,large_airport,Juba International Airport,4.87201023102,31.6011009216,1513,AF,SS,SS-17,Juba,1,HSSJ,JUB,,,http://en.wikipedia.org/wiki/Juba_Airport,JIA
44483,TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21,AF,TN,TN-51,Enfidha,1,DTNH,NBE,,http://www.enfidhahammametairport.com/,http://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport,DTNZ
2133,DTTA,large_airport,Tunis Carthage International Airport,36.85100173950195,10.22719955444336,22,AF,TN,TN-11,Tunis,1,DTTA,TUN,,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,http://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport,"Aéroport international de Tunis-Carthage, مطار تونس قرطاج الدولي"
2775,FACT,large_airport,Cape Town International Airport,-33.9648017883,18.6016998291,151,AF,ZA,ZA-WC,Cape Town,1,FACT,CPT,,http://www.airports.co.za/home.asp?pid=229,http://en.wikipedia.org/wiki/Cape_Town_International_Airport,"Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport"
300795,FALE,large_airport,King Shaka International Airport,-29.6144444444,31.1197222222,295,AF,ZA,ZA-NL,Durban,1,FALE,DUR,,,http://en.wikipedia.org/wiki/King_Shaka_International_Airport,La Mercy Airport
2783,FAGG,large_airport,George Airport,-34.0055999756,22.378900528,648,AF,ZA,ZA-WC,George,1,FAGG,GRJ,,,http://en.wikipedia.org/wiki/George_Airport,
2792,FAJS,large_airport,OR Tambo International Airport,-26.1392002106,28.246000289900003,5558,AF,ZA,ZA-GT,Johannesburg,1,FAOR,JNB,,http://www.acsa.co.za/home.asp?pid=228,http://en.wikipedia.org/wiki/OR_Tambo_International_Airport,"Johannesburg International Airport, Jan Smuts International Airport"
5226,OMAA,large_airport,Abu Dhabi International Airport,24.433000564575195,54.651100158691406,88,AS,AE,AE-AZ,Abu Dhabi,1,OMAA,AUH,,http://www.abudhabiairport.ae/,http://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,
5235,OMDB,large_airport,Dubai International Airport,25.2527999878,55.3643989563,62,AS,AE,AE-DU,Dubai,1,OMDB,DXB,,http://www.dubaiairport.com/dia/english/home/,http://en.wikipedia.org/wiki/Dubai_International_Airport,مطار دبي الدولي‎
300320,OMDW,large_airport,Al Maktoum International Airport,24.896666666699996,55.1613888889,114,AS,AE,AE-DU,Jebel Ali,0,OMDW,DWC,,,http://en.wikipedia.org/wiki/Al_Maktoum_International_Airport,
5239,OMSJ,large_airport,Sharjah International Airport,25.32859992980957,55.5172004699707,111,AS,AE,AE-SH,Sharjah,1,OMSJ,SHJ,,,http://en.wikipedia.org/wiki/Sharjah_International_Airport,
6446,UDYZ,large_airport,Zvartnots International Airport,40.1473007202,44.3959007263,2838,AS,AM,AM-ER,Yerevan,1,UDYZ,EVN,,http://www.aia-zvartnots.aero/,http://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван"
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.467498779296875,50.04669952392578,10,AS,AZ,AZ-BA,Baku,1,UBBB,GYD,,http://www.airport-baku.com/,http://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı"
5079,OBBI,large_airport,Bahrain International Airport,26.27079963684082,50.63359832763672,6,AS,BH,BH-15,Manama,1,OBBI,BAH,,http://www.bahrainairport.com/,http://en.wikipedia.org/wiki/Bahrain_International_Airport,مطار البحرين الدولي
26819,WBSB,large_airport,Brunei International Airport,4.944200038909912,114.9280014038086,73,AS,BN,BN-BM,Bandar Seri Begawan,1,WBSB,BWN,,,http://en.wikipedia.org/wiki/Brunei_International_Airport,
27188,ZBAA,large_airport,Beijing Capital International Airport,40.080101013183594,116.58499908447266,116,AS,CN,CN-11,Beijing,1,ZBAA,PEK,,http://en.bcia.com.cn/,http://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,"BJS, Bejing, Peking, Olympics"
44093,ZBNY,large_airport,Beijing Nanyuan Airport,39.782798767089844,116.38800048828125,,AS,CN,CN-11,Beijing,1,ZBNY,NAY,,,http://en.wikipedia.org/wiki/Nanyuan_Airport,
27195,ZGHA,large_airport,Changsha Huanghua International Airport,28.189199447599997,113.220001221,217,AS,CN,CN-43,Changsha,1,ZGHA,CSX,,,http://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport,长沙黄花国际机场
27230,ZUUU,large_airport,Chengdu Shuangliu International Airport,30.578500747680664,103.9469985961914,1625,AS,CN,CN-51,Chengdu,1,ZUUU,CTU,,http://www.cdairport.com/cdairport/en_front/index.jsp,http://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport,成都双流国际机场
27228,ZUCK,large_airport,Chongqing Jiangbei International Airport,29.719200134277344,106.64199829101562,1365,AS,CN,CN-50,Chongqing,1,ZUCK,CKG,,,http://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,
27242,ZYTL,large_airport,Zhoushuizi Airport,38.9656982421875,121.53900146484375,107,AS,CN,CN-21,Dalian,1,ZYTL,DLC,,,http://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport,Dalian Air Base
27217,ZSFZ,large_airport,Fuzhou Changle International Airport,25.935100555419922,119.66300201416016,46,AS,CN,CN-35,Fuzhou,1,ZSFZ,FOC,,http://www.xiafz.com.cn/en/index.asp,http://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,
27194,ZGGG,large_airport,Guangzhou Baiyun International Airport,23.39240074157715,113.29900360107422,50,AS,CN,CN-44,Guangzhou,1,ZGGG,CAN,,http://www.baiyunairport.com/english/index.jsp,http://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,
27196,ZGKL,large_airport,Guilin Liangjiang International Airport,25.21809959411621,110.03900146484375,570,AS,CN,CN-45,Guilin City,1,ZGKL,KWL,,,http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,
27229,ZUGY,large_airport,Longdongbao Airport,26.53849983215332,106.8010025024414,3736,AS,CN,CN-52,Guiyang,1,ZUGY,KWE,,,http://en.wikipedia.org/wiki/Guiyang_Longdongbao_Airport,"Kaiyang Guiyang Air Base, Guiyang Air Base"
27201,ZJHK,large_airport,Haikou Meilan International Airport,19.934900283813477,110.45899963378906,75,AS,CN,CN-46,Haikou,1,ZJHK,HAK,,,http://en.wikipedia.org/wiki/Haikou_Meilan_International_Airport,ZGHK
27218,ZSHC,large_airport,Hangzhou Xiaoshan International Airport,30.22949981689453,120.43399810791016,23,AS,CN,CN-33,Hangzhou,1,ZSHC,HGH,,http://www.hzairport.com/,http://en.wikipedia.org/wiki/Hangzhou_Xiaoshan_International_Airport,"Hang Zhou, 杭州萧山国际机场"
27238,ZYHB,large_airport,Taiping Airport,45.6234016418457,126.25,457,AS,CN,CN-23,Harbin,1,ZYHB,HRB,,,http://en.wikipedia.org/wiki/Harbin_Taiping_International_Airport,
27219,ZSJN,large_airport,Yaoqiang Airport,36.857200622558594,117.21600341796875,76,AS,CN,CN-37,Jinan,1,ZSJN,TNA,,,http://en.wikipedia.org/wiki/Jinan_Yaoqiang_Airport,
27214,ZPPP,large_airport,Kunming Changshui International Airport,25.1019444,102.9291667,6903,AS,CN,CN-53,Kunming,1,ZPPP,KMG,,,https://en.wikipedia.org/wiki/Kunming_Changshui_International_Airport,
27221,ZSNJ,large_airport,Nanjing Lukou Airport,31.742000579833984,118.86199951171875,49,AS,CN,CN-32,Nanjing,1,ZSNJ,NKG,,,http://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport,
27197,ZGNN,large_airport,Nanning Wuxu Airport,22.608299255371094,108.1719970703125,421,AS,CN,CN-45,Nanning,1,ZGNN,NNG,,http://www.nnairport.com/,http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,"南宁吴圩机场, Nanning Wuxu Air Base"
27220,ZSNB,large_airport,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,13,AS,CN,CN-33,Ningbo,1,ZSNB,NGB,,,http://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport,
27202,ZJSY,large_airport,Sanya Phoenix International Airport,18.302900314331055,109.41200256347656,92,AS,CN,CN-46,Sanya,1,ZJSY,SYX,,,http://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport,
27223,ZSPD,large_airport,Shanghai Pudong International Airport,31.143400192260742,121.80500030517578,13,AS,CN,CN-31,Shanghai,1,ZSPD,PVG,,,http://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport,
27225,ZSSS,large_airport,Shanghai Hongqiao International Airport,31.197900772094727,121.33599853515625,10,AS,CN,CN-31,Shanghai,1,ZSSS,SHA,,,http://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,
27243,ZYTX,large_airport,Taoxian Airport,41.639801025390625,123.48300170898438,198,AS,CN,CN-21,Shenyang,1,ZYTX,SHE,,,http://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport,
27198,ZGSZ,large_airport,Shenzhen Bao'an International Airport,22.639299392700195,113.81099700927734,13,AS,CN,CN-44,Shenzhen,1,ZGSZ,SZX,,http://eng.szairport.com/,http://en.wikipedia.org/wiki/Shenzhen_Bao'an_International_Airport,"Baoan, Huangtian Airport"
27193,ZBYN,large_airport,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,2575,AS,CN,CN-14,Taiyuan,1,ZBYN,TYN,,,http://en.wikipedia.org/wiki/Taiyuan_Wusu_Airport,
27192,ZBTJ,large_airport,Tianjin Binhai International Airport,39.124401092499994,117.346000671,10,AS,CN,CN-12,Tianjin,1,ZBTJ,TSN,,,http://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,
32672,ZSWZ,large_airport,Wenzhou Yongqiang Airport,27.912200927734375,120.85199737548828,,AS,CN,CN-33,Wenzhou,1,ZSWZ,WNZ,,,http://en.wikipedia.org/wiki/Wenzhou_International_Airport,温州永强机场
27200,ZHHH,large_airport,Wuhan Tianhe International Airport,30.78380012512207,114.20800018310547,113,AS,CN,CN-42,Wuhan,1,ZHHH,WUH,,,http://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport,
27215,ZSAM,large_airport,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,59,AS,CN,CN-35,Xiamen,1,ZSAM,XMN,,http://www.xiagc.com.cn/enweb/,http://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,厦门高崎国际机场
27205,ZLXY,large_airport,Xi'an Xianyang International Airport,34.44710159301758,108.75199890136719,1572,AS,CN,CN-61,Xianyang,1,ZLXY,XIY,,http://www.xian-airport.com/,http://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport,"西安咸阳国际机场, Xian"
27199,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.519699096699995,113.841003418,495,AS,CN,CN-41,Zhengzhou,1,ZHCC,CGO,,,http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport
27236,ZWWW,large_airport,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,2125,AS,CN,CN-65,Ürümqi,1,ZWWW,URC,,,http://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport,
3980,LCLK,large_airport,Larnaca International Airport,34.875099182128906,33.624900817871094,8,AS,CY,CY-04,Larnarca,1,LCLK,LCA,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,http://en.wikipedia.org/wiki/Larnaca_International_Airport,Διεθνές Aεροδρόμιο Λάρνακας
3981,LCPH,large_airport,Paphos International Airport,34.71799850463867,32.48569869995117,41,AS,CY,CY-06,Paphos,1,LCPH,PFO,,http://paphosinternationalairport.com/index_papxmas.html,http://en.wikipedia.org/wiki/Paphos_International_Airport,"Pafos, Mandria, Kouklia, Διεθνής Αερολιμένας Πάφου"
6453,UGTB,large_airport,Tbilisi International Airport,41.6692008972,44.95470047,1624,AS,GE,GE-TB,Tbilisi,1,UGTB,TBS,,http://www.tbilisiairport.com/,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი
26535,VHHH,large_airport,Chek Lap Kok International Airport,22.3089008331,113.915000916,28,AS,HK,HK-U-A,Hong Kong,1,VHHH,HKG,,http://www.hongkongairport.com/,http://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場"
309577,ID-0018,large_airport,Medan/Kuala Namu International Airport,3.642222,98.885278,,AS,ID,ID-SU,,0,WIMM,KNO,,,http://en.wikipedia.org/wiki/Kuala_Namu_International_Airport,
26751,WADD,large_airport,Ngurah Rai (Bali) International Airport,-8.7481698989868,115.16699981689,14,AS,ID,ID-BA,Denpasar-Bali Island,1,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,http://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,34,AS,ID,ID-BT,Jakarta,1,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,http://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java"
309298,ID-0017,large_airport,Sungai Siring International Airport,-0.373611,117.255556,82,AS,ID,ID-KI,Samarinda,1,,,,http://www.proyek.dishubprovkaltim.info/?pro=1,http://en.wikipedia.org/wiki/Samarinda_International_Airport,"Sungai Siring Airport, فرودگاه سیرینگ"
32634,WAXX,large_airport,Dominique Edward Osok Airport,-0.894,131.287,10,AS,ID,ID-IJ,Sorong-Papua Island,1,WASS,SOQ,,,http://en.wikipedia.org/wiki/Dominique_Edward_Osok_Airport,WAXX
26789,WARR,large_airport,Juanda International Airport,-7.3798298835754395,112.78700256347656,9,AS,ID,ID-JI,Surabaya,1,WARR,SUB,,http://www.juanda-airport.com/,http://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
26745,WAAA,large_airport,Hasanuddin International Airport,-5.061629772186279,119.55400085449219,47,AS,ID,ID-SN,Ujung Pandang-Celebes Island,1,WAAA,UPG,,,http://en.wikipedia.org/wiki/Hasanuddin_International_Airport,
4423,LLOV,large_airport,Ovda International Airport,29.94029998779297,34.93579864501953,1492,AS,IL,IL-D,Eilat,1,LLOV,VDA,,,http://en.wikipedia.org/wiki/Ovda_International_Airport,Ovda Air Force Base
